,person,id,time
1085,0a225a4c15904951b5b31d949a0d968a,f19421c1d4aa40978ebb69ca19b0e20d,14.75
1086,0a225a4c15904951b5b31d949a0d968a,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.25
1087,0a28210b220047fb88b58fe001f940c0,fafdcd668e3743c1bb461111dcafc2a4,11.25
1088,0a28210b220047fb88b58fe001f940c0,f19421c1d4aa40978ebb69ca19b0e20d,16.5
1089,0a28210b220047fb88b58fe001f940c0,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0
1090,0a28210b220047fb88b58fe001f940c0,2298d6c36e964ae4a3e7e9706d1fb8c2,27.0
1091,0a2d08c3970c4d2181711b61f4f9cb31,ae264e3637204a6fb9bb56bc8210ddfd,15.0
1092,0a2d35d038d04a3698c382cc9cb976f9,4d5c57ea9a6940dd891ad53e9dbe8da0,7.75
1093,0a331bcbd92f4719ab8ad2223fd588fe,ae264e3637204a6fb9bb56bc8210ddfd,0.25
1094,0a34323c7f254960979fb7c6cafa6b3c,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.5
1095,0a34323c7f254960979fb7c6cafa6b3c,4d5c57ea9a6940dd891ad53e9dbe8da0,17.5
1096,0a34323c7f254960979fb7c6cafa6b3c,fafdcd668e3743c1bb461111dcafc2a4,23.0
1097,0a3a378dedac4d5f80aa616e5c8007b3,f19421c1d4aa40978ebb69ca19b0e20d,20.75
1098,0a3a8cc5e3d64253b7300797cb07c818,ae264e3637204a6fb9bb56bc8210ddfd,2.5
1099,0a3a8cc5e3d64253b7300797cb07c818,ae264e3637204a6fb9bb56bc8210ddfd,14.25
1100,0a3a8cc5e3d64253b7300797cb07c818,fafdcd668e3743c1bb461111dcafc2a4,19.0
1101,0a3a8cc5e3d64253b7300797cb07c818,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.5
1102,0a3a8cc5e3d64253b7300797cb07c818,4d5c57ea9a6940dd891ad53e9dbe8da0,27.5
1103,0a3b7be9b7d44dbc9e02db3b86d19e28,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.25
1104,0a3b7be9b7d44dbc9e02db3b86d19e28,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.25
1105,0a3b7be9b7d44dbc9e02db3b86d19e28,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.0
1106,0a3b7be9b7d44dbc9e02db3b86d19e28,0b1e1539f2cc45b7b9fa7c272da2e1d7,26.75
1107,0a3c4a0c066d49f1ad4eb52987a0fb05,ae264e3637204a6fb9bb56bc8210ddfd,4.75
1108,0a3c4a0c066d49f1ad4eb52987a0fb05,0b1e1539f2cc45b7b9fa7c272da2e1d7,9.0
1109,0a3c4a0c066d49f1ad4eb52987a0fb05,2298d6c36e964ae4a3e7e9706d1fb8c2,22.25
1110,0a3e6bcfc66445babbaeee2ce9a9fd85,fafdcd668e3743c1bb461111dcafc2a4,3.5
1111,0a3e6bcfc66445babbaeee2ce9a9fd85,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.75
1112,0a3e6bcfc66445babbaeee2ce9a9fd85,2906b810c7d4411798c6938adc9daaa5,14.75
1113,0a4153113a484ad8bf54b623d9ab3504,2906b810c7d4411798c6938adc9daaa5,0.25
1114,0a4153113a484ad8bf54b623d9ab3504,9b98b8c7a33c4b65b9aebfe6a799e6d9,13.25
1115,0a4153113a484ad8bf54b623d9ab3504,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.25
1116,0a43626c07724771836f653098a19ec8,fafdcd668e3743c1bb461111dcafc2a4,9.25
1117,0a445954a2f749df8f0811d466dd31e0,ae264e3637204a6fb9bb56bc8210ddfd,23.25
1118,0a47df892c774c7aae037b231baae5db,ae264e3637204a6fb9bb56bc8210ddfd,18.75
1119,0a4a8c491ba646b89638bd32cb9ed0e3,fafdcd668e3743c1bb461111dcafc2a4,20.0
1120,0a4a8c491ba646b89638bd32cb9ed0e3,2906b810c7d4411798c6938adc9daaa5,25.75
1121,0a514b89adbc4ace99b6c22782c6fd71,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.75
1122,0a514b89adbc4ace99b6c22782c6fd71,fafdcd668e3743c1bb461111dcafc2a4,25.75
1123,0a514b89adbc4ace99b6c22782c6fd71,4d5c57ea9a6940dd891ad53e9dbe8da0,25.75
1124,0a56a31dc8614353abf47c5a027e657b,2906b810c7d4411798c6938adc9daaa5,3.5
1125,0a56aac1e1b34467aabab91930db6786,fafdcd668e3743c1bb461111dcafc2a4,0.75
1126,0a56aac1e1b34467aabab91930db6786,2298d6c36e964ae4a3e7e9706d1fb8c2,10.0
1127,0a56aac1e1b34467aabab91930db6786,f19421c1d4aa40978ebb69ca19b0e20d,16.25
1128,0a56aac1e1b34467aabab91930db6786,2906b810c7d4411798c6938adc9daaa5,23.25
1129,0a56aac1e1b34467aabab91930db6786,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.25
1130,0a5bf99f04044a00b1c51b0ab02201af,f19421c1d4aa40978ebb69ca19b0e20d,25.25
1131,0a6a4f5b66974c8ba7dfdba2ce7a432a,2298d6c36e964ae4a3e7e9706d1fb8c2,25.0
1132,0a6d56d11a9b43bdb6aec1be26ae3f52,fafdcd668e3743c1bb461111dcafc2a4,12.75
1133,0a6d56d11a9b43bdb6aec1be26ae3f52,fafdcd668e3743c1bb461111dcafc2a4,19.0
1134,0a6d56d11a9b43bdb6aec1be26ae3f52,2298d6c36e964ae4a3e7e9706d1fb8c2,19.0
1135,0a73c45eda784402957f033343dabeed,fafdcd668e3743c1bb461111dcafc2a4,17.5
1136,0a73c45eda784402957f033343dabeed,ae264e3637204a6fb9bb56bc8210ddfd,27.0
1137,0a79a089b9d543438ba577e66e0eea82,ae264e3637204a6fb9bb56bc8210ddfd,2.25
1138,0a79a089b9d543438ba577e66e0eea82,0b1e1539f2cc45b7b9fa7c272da2e1d7,16.5
1139,0a79a089b9d543438ba577e66e0eea82,fafdcd668e3743c1bb461111dcafc2a4,22.0
1140,0a79a089b9d543438ba577e66e0eea82,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0
1141,0a7ac081fbc147cf827c5df27db32f00,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0
1142,0a7ac081fbc147cf827c5df27db32f00,fafdcd668e3743c1bb461111dcafc2a4,19.25
1143,0a7ac081fbc147cf827c5df27db32f00,ae264e3637204a6fb9bb56bc8210ddfd,25.5
1144,0a7c7af5e814481b8e4a4a3b6e2f8697,fafdcd668e3743c1bb461111dcafc2a4,8.75
1145,0a7c7af5e814481b8e4a4a3b6e2f8697,fafdcd668e3743c1bb461111dcafc2a4,27.25
1146,0a892db1033e4da3bc8ac7435f1646d9,4d5c57ea9a6940dd891ad53e9dbe8da0,3.25
1147,0a892db1033e4da3bc8ac7435f1646d9,fafdcd668e3743c1bb461111dcafc2a4,19.75
1148,0a892db1033e4da3bc8ac7435f1646d9,9b98b8c7a33c4b65b9aebfe6a799e6d9,22.75
1149,0a892db1033e4da3bc8ac7435f1646d9,4d5c57ea9a6940dd891ad53e9dbe8da0,24.25
1150,0a93a485420b4285949568ff618d10df,ae264e3637204a6fb9bb56bc8210ddfd,3.0
1151,0a93a485420b4285949568ff618d10df,fafdcd668e3743c1bb461111dcafc2a4,10.75
1152,0a93a485420b4285949568ff618d10df,f19421c1d4aa40978ebb69ca19b0e20d,16.0
1153,0a93a485420b4285949568ff618d10df,ae264e3637204a6fb9bb56bc8210ddfd,22.5
1154,0a94b618de1b435dbcfa1989e8c43ce8,fafdcd668e3743c1bb461111dcafc2a4,25.5
1155,0a9749f5782748e2933622664a8309af,2298d6c36e964ae4a3e7e9706d1fb8c2,1.75
1156,0a9749f5782748e2933622664a8309af,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0
1157,0a9749f5782748e2933622664a8309af,2906b810c7d4411798c6938adc9daaa5,17.0
1158,0a9b887bdf2d41b592ba69549760f191,2298d6c36e964ae4a3e7e9706d1fb8c2,15.5
1159,0aad47034065492095f29d3a6003c9f2,0b1e1539f2cc45b7b9fa7c272da2e1d7,8.25
1160,0aaeeafa15f44a7fbd10feb66bb9534e,2906b810c7d4411798c6938adc9daaa5,2.75
1161,0aaeeafa15f44a7fbd10feb66bb9534e,f19421c1d4aa40978ebb69ca19b0e20d,11.0
1162,0ab26a89e3494acd922ea9fd0ff938e5,ae264e3637204a6fb9bb56bc8210ddfd,1.25
1163,0ab26a89e3494acd922ea9fd0ff938e5,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.25
1164,0abb3f3cf3634fd4866a22052f8c9e5f,2298d6c36e964ae4a3e7e9706d1fb8c2,7.75
1165,0abb3f3cf3634fd4866a22052f8c9e5f,9b98b8c7a33c4b65b9aebfe6a799e6d9,15.0
1166,0abb3f3cf3634fd4866a22052f8c9e5f,4d5c57ea9a6940dd891ad53e9dbe8da0,21.75
1167,0abb3f3cf3634fd4866a22052f8c9e5f,2906b810c7d4411798c6938adc9daaa5,27.0
1168,0abf09a9470a46c392425e988493ecef,fafdcd668e3743c1bb461111dcafc2a4,1.0
1169,0abf09a9470a46c392425e988493ecef,2298d6c36e964ae4a3e7e9706d1fb8c2,17.5
1170,0ac22ea0a7234c7898ce445e9a67a73b,2906b810c7d4411798c6938adc9daaa5,7.5
1171,0ac22ea0a7234c7898ce445e9a67a73b,f19421c1d4aa40978ebb69ca19b0e20d,18.75
1172,0ac22ea0a7234c7898ce445e9a67a73b,2906b810c7d4411798c6938adc9daaa5,18.75
1173,0ac22ea0a7234c7898ce445e9a67a73b,ae264e3637204a6fb9bb56bc8210ddfd,29.0
1174,0ac4004c9f854997b8c9697dc9bbdd8f,4d5c57ea9a6940dd891ad53e9dbe8da0,7.25
1175,0ac4004c9f854997b8c9697dc9bbdd8f,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.75
1176,0ac4004c9f854997b8c9697dc9bbdd8f,fafdcd668e3743c1bb461111dcafc2a4,24.75
1177,0ac4ad9e2a114350a35d4bd48cb92617,2298d6c36e964ae4a3e7e9706d1fb8c2,0.25
1178,0ac4ad9e2a114350a35d4bd48cb92617,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0
1179,0ac4cc504d9047d3aac00d5c8417f784,f19421c1d4aa40978ebb69ca19b0e20d,0.0
1180,0ac4cc504d9047d3aac00d5c8417f784,4d5c57ea9a6940dd891ad53e9dbe8da0,16.0
1181,0ac4cc504d9047d3aac00d5c8417f784,ae264e3637204a6fb9bb56bc8210ddfd,17.25
1182,0ac4cc504d9047d3aac00d5c8417f784,ae264e3637204a6fb9bb56bc8210ddfd,23.0
1183,0acaa564f18b418ba642e2a4ff3e028d,2298d6c36e964ae4a3e7e9706d1fb8c2,9.25
1184,0acca8aae113433999f7de6a5c32497c,ae264e3637204a6fb9bb56bc8210ddfd,4.0
1185,0acca8aae113433999f7de6a5c32497c,ae264e3637204a6fb9bb56bc8210ddfd,9.5
1186,0acca8aae113433999f7de6a5c32497c,2906b810c7d4411798c6938adc9daaa5,24.75
1187,0acca8aae113433999f7de6a5c32497c,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.75
1188,0ad738158c52421eb5db2d42a1ad166c,4d5c57ea9a6940dd891ad53e9dbe8da0,24.25
1189,0ad738158c52421eb5db2d42a1ad166c,ae264e3637204a6fb9bb56bc8210ddfd,24.25
1190,0ae0111e8e394788879bd78cd520d8a0,f19421c1d4aa40978ebb69ca19b0e20d,14.5
1191,0ae0111e8e394788879bd78cd520d8a0,ae264e3637204a6fb9bb56bc8210ddfd,24.5
1192,0ae0111e8e394788879bd78cd520d8a0,fafdcd668e3743c1bb461111dcafc2a4,24.5
1193,0ae29213aca44708a61a65ddac56b0d1,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0
1194,0ae565c6ebc5417db7f6d2ee5eaabe72,2298d6c36e964ae4a3e7e9706d1fb8c2,1.0
1195,0ae565c6ebc5417db7f6d2ee5eaabe72,4d5c57ea9a6940dd891ad53e9dbe8da0,11.0
1196,0afacad54c614b348139fcf6a6e19c7a,4d5c57ea9a6940dd891ad53e9dbe8da0,16.25
1197,0afacad54c614b348139fcf6a6e19c7a,fafdcd668e3743c1bb461111dcafc2a4,19.0
1198,0afacad54c614b348139fcf6a6e19c7a,ae264e3637204a6fb9bb56bc8210ddfd,29.0
1199,0b0e7c84cee54feebc11f81bb2aa8fb9,fafdcd668e3743c1bb461111dcafc2a4,7.0
1200,0b0e7c84cee54feebc11f81bb2aa8fb9,fafdcd668e3743c1bb461111dcafc2a4,17.0
1201,0b0e7c84cee54feebc11f81bb2aa8fb9,4d5c57ea9a6940dd891ad53e9dbe8da0,24.5
1202,0b1b8fa8117043b09e75518860f3ee8d,2298d6c36e964ae4a3e7e9706d1fb8c2,7.75
1203,0b1b8fa8117043b09e75518860f3ee8d,f19421c1d4aa40978ebb69ca19b0e20d,14.5
1204,0b1b8fa8117043b09e75518860f3ee8d,ae264e3637204a6fb9bb56bc8210ddfd,17.0
1205,0b1b8fa8117043b09e75518860f3ee8d,ae264e3637204a6fb9bb56bc8210ddfd,24.25
1206,0b250fe9fab14dac96ba542a572da081,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.5
1207,0b250fe9fab14dac96ba542a572da081,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0
1208,0b250fe9fab14dac96ba542a572da081,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0
1209,0b254a1b95384340af47130bc63ee76b,f19421c1d4aa40978ebb69ca19b0e20d,8.5
1210,0b38476159e746b58c10c4090c69fe65,2298d6c36e964ae4a3e7e9706d1fb8c2,1.25
1211,0b38476159e746b58c10c4090c69fe65,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.5
1212,0b38476159e746b58c10c4090c69fe65,2298d6c36e964ae4a3e7e9706d1fb8c2,21.5
1213,0b3878783eed4009993f706e51f19d9e,fafdcd668e3743c1bb461111dcafc2a4,3.0
1214,0b46f27233cf4f56b5ed434eccf401aa,f19421c1d4aa40978ebb69ca19b0e20d,1.0
1215,0b46f27233cf4f56b5ed434eccf401aa,4d5c57ea9a6940dd891ad53e9dbe8da0,14.75
1216,0b46f27233cf4f56b5ed434eccf401aa,2298d6c36e964ae4a3e7e9706d1fb8c2,22.5
1217,0b46f27233cf4f56b5ed434eccf401aa,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0
1218,0b506f0a7c814c5f8bddd0634f9fa90c,ae264e3637204a6fb9bb56bc8210ddfd,18.25
1219,0b506f0a7c814c5f8bddd0634f9fa90c,2298d6c36e964ae4a3e7e9706d1fb8c2,27.25
1220,0b538fb7a1b44847a237b9f7eb825755,ae264e3637204a6fb9bb56bc8210ddfd,18.0
1221,0b538fb7a1b44847a237b9f7eb825755,4d5c57ea9a6940dd891ad53e9dbe8da0,23.5
1222,0b538fb7a1b44847a237b9f7eb825755,fafdcd668e3743c1bb461111dcafc2a4,25.75
1223,0b54aa822f7b44e6b023cea1a0e8d8a0,ae264e3637204a6fb9bb56bc8210ddfd,26.5
1224,0b5849cbbac74a1baa249064988f89f1,4d5c57ea9a6940dd891ad53e9dbe8da0,14.5
1225,0b5849cbbac74a1baa249064988f89f1,4d5c57ea9a6940dd891ad53e9dbe8da0,18.0
1226,0b5dbd14f53748c0b91f7d72b4ee60e6,fafdcd668e3743c1bb461111dcafc2a4,23.75
1227,0b5dbd14f53748c0b91f7d72b4ee60e6,9b98b8c7a33c4b65b9aebfe6a799e6d9,27.75
1228,0b5e0b7de9bb42d9bc4a728be1626509,f19421c1d4aa40978ebb69ca19b0e20d,1.0
1229,0b5e0b7de9bb42d9bc4a728be1626509,fafdcd668e3743c1bb461111dcafc2a4,9.25
1230,0b5e0b7de9bb42d9bc4a728be1626509,f19421c1d4aa40978ebb69ca19b0e20d,21.25
1231,0b5f7c9086c24311a971fef614bafd22,4d5c57ea9a6940dd891ad53e9dbe8da0,10.25
1232,0b63d4cabf5f4c1eab0277c6c1b09362,0b1e1539f2cc45b7b9fa7c272da2e1d7,13.0
1233,0b63d4cabf5f4c1eab0277c6c1b09362,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0
1234,0b64be3b241c4407a5c9a71781173829,ae264e3637204a6fb9bb56bc8210ddfd,0.0
1235,0b64be3b241c4407a5c9a71781173829,fafdcd668e3743c1bb461111dcafc2a4,17.25
1236,0b64be3b241c4407a5c9a71781173829,ae264e3637204a6fb9bb56bc8210ddfd,23.25
1237,0b6b453772ea4c3a963e92ae2b0817a2,2298d6c36e964ae4a3e7e9706d1fb8c2,9.0
1238,0b6b453772ea4c3a963e92ae2b0817a2,fafdcd668e3743c1bb461111dcafc2a4,26.75
1239,0b6b453772ea4c3a963e92ae2b0817a2,fafdcd668e3743c1bb461111dcafc2a4,26.75
1240,0b6c775f84a8435a9083900e1cb43ec9,9b98b8c7a33c4b65b9aebfe6a799e6d9,10.25
1241,0b6c775f84a8435a9083900e1cb43ec9,9b98b8c7a33c4b65b9aebfe6a799e6d9,22.25
1242,0b6c775f84a8435a9083900e1cb43ec9,2298d6c36e964ae4a3e7e9706d1fb8c2,23.5
1243,0b73997a269247088b2a63355f53ee58,ae264e3637204a6fb9bb56bc8210ddfd,2.0
1244,0b7b452e6b9042839d3d6d15c057d23e,2906b810c7d4411798c6938adc9daaa5,7.25
1245,0b7b452e6b9042839d3d6d15c057d23e,2298d6c36e964ae4a3e7e9706d1fb8c2,18.5
1246,0b7b452e6b9042839d3d6d15c057d23e,f19421c1d4aa40978ebb69ca19b0e20d,24.0
1247,0b83ad12131140a9bd1b2e5e1ae457e4,4d5c57ea9a6940dd891ad53e9dbe8da0,21.25
1248,0b83ad12131140a9bd1b2e5e1ae457e4,f19421c1d4aa40978ebb69ca19b0e20d,27.0
1249,0b8503be108149b58bdd5f1827612fdc,fafdcd668e3743c1bb461111dcafc2a4,5.0
1250,0b8503be108149b58bdd5f1827612fdc,4d5c57ea9a6940dd891ad53e9dbe8da0,8.0
1251,0b8503be108149b58bdd5f1827612fdc,ae264e3637204a6fb9bb56bc8210ddfd,17.5
1252,0b8503be108149b58bdd5f1827612fdc,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0
1253,0b8503be108149b58bdd5f1827612fdc,fafdcd668e3743c1bb461111dcafc2a4,24.0
1254,0b854279718f4295a7a6bae7cd7ee2e3,ae264e3637204a6fb9bb56bc8210ddfd,21.0
1255,0b86e2ad1f2140db8dc4db1b71e1e73a,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.5
1256,0b9248aa06a24ff991321150b8b56098,4d5c57ea9a6940dd891ad53e9dbe8da0,1.25
1257,0b9248aa06a24ff991321150b8b56098,4d5c57ea9a6940dd891ad53e9dbe8da0,8.0
1258,0b9248aa06a24ff991321150b8b56098,f19421c1d4aa40978ebb69ca19b0e20d,17.75
1259,0b99c75c3e0e424fafe2975a64d66e00,fafdcd668e3743c1bb461111dcafc2a4,17.25
1260,0b99c75c3e0e424fafe2975a64d66e00,2906b810c7d4411798c6938adc9daaa5,25.75
1261,0b9c42f29edd4e0cbbcdc22ebdeb937c,f19421c1d4aa40978ebb69ca19b0e20d,7.75
1262,0b9c42f29edd4e0cbbcdc22ebdeb937c,9b98b8c7a33c4b65b9aebfe6a799e6d9,19.75
1263,0b9c42f29edd4e0cbbcdc22ebdeb937c,f19421c1d4aa40978ebb69ca19b0e20d,25.5
1264,0b9cac742f534951b5af48395dfe6879,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.25
1265,0b9cac742f534951b5af48395dfe6879,f19421c1d4aa40978ebb69ca19b0e20d,24.25
1266,0b9d749dd7c4461c8b4547eea2ddaa65,fafdcd668e3743c1bb461111dcafc2a4,23.75
1267,0ba6584a372247e68f0ddcbf98316a0a,2298d6c36e964ae4a3e7e9706d1fb8c2,14.25
1268,0ba6584a372247e68f0ddcbf98316a0a,2298d6c36e964ae4a3e7e9706d1fb8c2,22.25
1269,0ba6584a372247e68f0ddcbf98316a0a,f19421c1d4aa40978ebb69ca19b0e20d,25.0
1270,0ba6e2ad781c4429afd26cf0b35f2d11,fafdcd668e3743c1bb461111dcafc2a4,9.5
1271,0ba8b605e9ab4114b55d26c267fdff7f,f19421c1d4aa40978ebb69ca19b0e20d,2.0
1272,0ba8b605e9ab4114b55d26c267fdff7f,f19421c1d4aa40978ebb69ca19b0e20d,14.25
1273,0ba8b605e9ab4114b55d26c267fdff7f,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.75
1274,0ba8b605e9ab4114b55d26c267fdff7f,2298d6c36e964ae4a3e7e9706d1fb8c2,25.25
1275,0bab4b4713984db0ac68a9a42f6af163,9b98b8c7a33c4b65b9aebfe6a799e6d9,3.75
1276,0bab4b4713984db0ac68a9a42f6af163,f19421c1d4aa40978ebb69ca19b0e20d,8.0
1277,0bab4b4713984db0ac68a9a42f6af163,f19421c1d4aa40978ebb69ca19b0e20d,24.0
1278,0bb1b63ae72141ceaa722b966df2d6d2,f19421c1d4aa40978ebb69ca19b0e20d,15.5
1279,0bb2879db8a0458fa7cb17280a54847f,fafdcd668e3743c1bb461111dcafc2a4,27.25
1280,0bb50a84fe1040c69f941f6f34f751b2,2298d6c36e964ae4a3e7e9706d1fb8c2,1.25
1281,0bb50a84fe1040c69f941f6f34f751b2,f19421c1d4aa40978ebb69ca19b0e20d,14.5
1282,0bb50a84fe1040c69f941f6f34f751b2,9b98b8c7a33c4b65b9aebfe6a799e6d9,20.75
1283,0bb56cebce3342c0a71fd5aca70abab2,ae264e3637204a6fb9bb56bc8210ddfd,1.25
1284,0bbcf0985bd04fc4bbf77b4500ada512,f19421c1d4aa40978ebb69ca19b0e20d,24.75
1285,0bd0abaa6fca42d8b186c24c78358fa6,2298d6c36e964ae4a3e7e9706d1fb8c2,1.25
1286,0bd0abaa6fca42d8b186c24c78358fa6,2906b810c7d4411798c6938adc9daaa5,8.25
1287,0bd0abaa6fca42d8b186c24c78358fa6,4d5c57ea9a6940dd891ad53e9dbe8da0,19.75
1288,0bdd63f5331b4c7eb571a9cbecfb4fb7,2298d6c36e964ae4a3e7e9706d1fb8c2,23.75
1289,0be4d6e6e5a64e4eaca901db0b124fbe,2298d6c36e964ae4a3e7e9706d1fb8c2,1.5
1290,0be4d6e6e5a64e4eaca901db0b124fbe,f19421c1d4aa40978ebb69ca19b0e20d,9.5
1291,0be57c9e9b2048a7b769669347c6c138,2906b810c7d4411798c6938adc9daaa5,11.75
1292,0be57c9e9b2048a7b769669347c6c138,2298d6c36e964ae4a3e7e9706d1fb8c2,15.0
1293,0be7a1517b0549c991926c94869d8fb5,9b98b8c7a33c4b65b9aebfe6a799e6d9,4.0
1294,0be7a1517b0549c991926c94869d8fb5,2298d6c36e964ae4a3e7e9706d1fb8c2,19.25
1295,0bfbad000b9844b3bc6753262251ecd2,2906b810c7d4411798c6938adc9daaa5,7.25
1296,0bfbad000b9844b3bc6753262251ecd2,fafdcd668e3743c1bb461111dcafc2a4,20.0
1297,0bfbad000b9844b3bc6753262251ecd2,2298d6c36e964ae4a3e7e9706d1fb8c2,25.0
1298,0bfbcb94ca614b198f1786bd29fc9b4b,ae264e3637204a6fb9bb56bc8210ddfd,17.0
1299,0bfbcb94ca614b198f1786bd29fc9b4b,ae264e3637204a6fb9bb56bc8210ddfd,25.75
1300,0bfc794e24c146ceb5c899579e77b940,2298d6c36e964ae4a3e7e9706d1fb8c2,0.25
1301,0bfc794e24c146ceb5c899579e77b940,f19421c1d4aa40978ebb69ca19b0e20d,15.5
1302,0bfc794e24c146ceb5c899579e77b940,0b1e1539f2cc45b7b9fa7c272da2e1d7,18.75
1303,0c027f5f34dd4b9eba0a25785c611273,2298d6c36e964ae4a3e7e9706d1fb8c2,29.75
1304,0c0af42e1e804ded94eb5d73dfffbb6f,ae264e3637204a6fb9bb56bc8210ddfd,7.75
1305,0c1c3ea43216407eb168841c1a140337,4d5c57ea9a6940dd891ad53e9dbe8da0,9.5
1306,0c1c3ea43216407eb168841c1a140337,9b98b8c7a33c4b65b9aebfe6a799e6d9,18.75
1307,0c1f4e74e76849b08588f8b5cd3aade7,ae264e3637204a6fb9bb56bc8210ddfd,1.5
1308,0c1f4e74e76849b08588f8b5cd3aade7,fafdcd668e3743c1bb461111dcafc2a4,21.75
1309,0c21d96502a64b6c9a90d5ca2b8a7be8,2298d6c36e964ae4a3e7e9706d1fb8c2,18.5
1310,0c286a286b4a4ed982768df3a7e8a8d1,2298d6c36e964ae4a3e7e9706d1fb8c2,13.25
1311,0c2b6d3f0ec041e0b3ff7bca40fd57c1,2298d6c36e964ae4a3e7e9706d1fb8c2,8.75
1312,0c2f0f0606384933a1d47dcc022bee2e,fafdcd668e3743c1bb461111dcafc2a4,26.5
1313,0c3b3be85e534b709670a6652fb30527,4d5c57ea9a6940dd891ad53e9dbe8da0,8.0
1314,0c3b3be85e534b709670a6652fb30527,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0
1315,0c3b3be85e534b709670a6652fb30527,9b98b8c7a33c4b65b9aebfe6a799e6d9,22.0
1316,0c3b3be85e534b709670a6652fb30527,fafdcd668e3743c1bb461111dcafc2a4,24.0
1317,0c3e283397d74cd9a3f535c7dd1d188c,f19421c1d4aa40978ebb69ca19b0e20d,16.0
1318,0c3e283397d74cd9a3f535c7dd1d188c,f19421c1d4aa40978ebb69ca19b0e20d,25.75
1319,0c41798831f44abfbe474aba2ee0a802,ae264e3637204a6fb9bb56bc8210ddfd,13.75
1320,0c41798831f44abfbe474aba2ee0a802,4d5c57ea9a6940dd891ad53e9dbe8da0,22.0
1321,0c41798831f44abfbe474aba2ee0a802,2298d6c36e964ae4a3e7e9706d1fb8c2,26.25
1322,0c4469885bf54976a3a595ec6acc3847,f19421c1d4aa40978ebb69ca19b0e20d,7.25
1323,0c4469885bf54976a3a595ec6acc3847,2298d6c36e964ae4a3e7e9706d1fb8c2,16.25
1324,0c4469885bf54976a3a595ec6acc3847,9b98b8c7a33c4b65b9aebfe6a799e6d9,25.25
1325,0c4823420e2a4d53801e6d71874aaa65,fafdcd668e3743c1bb461111dcafc2a4,19.75
1326,0c4823420e2a4d53801e6d71874aaa65,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.25
1327,0c4823420e2a4d53801e6d71874aaa65,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.25
1328,0c48cec9c44b4b47923a70dcb0641662,ae264e3637204a6fb9bb56bc8210ddfd,8.25
1329,0c48cec9c44b4b47923a70dcb0641662,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0
1330,0c55f7afe6a44b859a2344af100ec3f3,0b1e1539f2cc45b7b9fa7c272da2e1d7,20.5
1331,0c55f7afe6a44b859a2344af100ec3f3,2298d6c36e964ae4a3e7e9706d1fb8c2,24.25
1332,0c55f7afe6a44b859a2344af100ec3f3,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.25
1333,0c57fbefe3fd4fdf8c275ed3da65f871,fafdcd668e3743c1bb461111dcafc2a4,28.0
1334,0c57fbefe3fd4fdf8c275ed3da65f871,fafdcd668e3743c1bb461111dcafc2a4,28.0
1335,0c6831f7dc144972882bbeaf710e2034,ae264e3637204a6fb9bb56bc8210ddfd,18.25
1336,0c6831f7dc144972882bbeaf710e2034,4d5c57ea9a6940dd891ad53e9dbe8da0,21.5
1337,0c6ef3d7dde644c897e95f6129b55d86,2298d6c36e964ae4a3e7e9706d1fb8c2,6.25
1338,0c6ef3d7dde644c897e95f6129b55d86,f19421c1d4aa40978ebb69ca19b0e20d,17.75
1339,0c6ef3d7dde644c897e95f6129b55d86,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.75
1340,0c6ef3d7dde644c897e95f6129b55d86,2906b810c7d4411798c6938adc9daaa5,24.5
1341,0c7ba4aca9f3477ba0d105f3763f5871,4d5c57ea9a6940dd891ad53e9dbe8da0,19.75
