,index,receive,rec_bogo,rec_discount,rec_informational,comp,view_comp,noview_comp,bogo,discount,informational,ae264e3637204a6fb9bb56bc8210ddfd,4d5c57ea9a6940dd891ad53e9dbe8da0,3f207df678b143eea3cee63160fa8bed,9b98b8c7a33c4b65b9aebfe6a799e6d9,0b1e1539f2cc45b7b9fa7c272da2e1d7,2298d6c36e964ae4a3e7e9706d1fb8c2,fafdcd668e3743c1bb461111dcafc2a4,5a8bc65990b245e5a138643cd4eb9837,f19421c1d4aa40978ebb69ca19b0e20d,2906b810c7d4411798c6938adc9daaa5
1055,1037d130e5e14c1a8b40bbf7219fb9a8,6,2,3,1,3,3,0,2,1,0,1,0,0,0,0,0,1,0,1,0
1056,103e3c78ecbe43b49640ce8368fae444,3,3,0,0,3,3,0,3,0,0,1,1,0,0,0,0,0,0,1,0
1057,1040712c862d47c2acd6bc1288e15648,2,1,1,0,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1058,1042af9d04334a29beb957a03a850b9e,5,1,3,1,3,3,0,0,3,0,0,0,0,0,0,2,1,0,0,0
1059,1044403864ed41af9cc17577c185abc4,3,1,2,0,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1
1060,104a73b6d8f049f0bdc9388ef4998526,6,4,2,0,6,6,0,4,2,0,1,2,0,1,0,0,0,0,0,2
1061,104cbbfdad2848a697b4632d871acc3c,5,2,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1062,1058819f0dc84deabaa8efb0cba592a8,5,1,4,0,5,3,2,1,2,0,0,0,0,1,0,0,2,0,0,0
1063,105b50604fdc47298aa592d8946b8ac5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,105d0d099b314fa7bf432307e1bb4166,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,1063ada827b040238f9d076ba71e6522,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,106a0aa3ec754404b210cfce31790970,5,2,2,1,4,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0
1067,106b6653b9814b478fccecb0a22546f0,6,3,2,1,5,3,2,2,1,0,1,1,0,0,0,0,1,0,0,0
1068,106c1ac833bc4bf7a9a8a1bf22340cac,5,0,3,2,3,2,1,0,2,0,0,0,0,0,1,0,1,0,0,0
1069,106ebd92bff94148b4948f52079e87dc,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,1070b290f0474d14ae9c3ea18900662f,6,1,4,1,5,4,1,1,3,0,0,1,0,0,0,1,0,0,0,2
1071,1072640954974f2a9b4aff013d6c827f,5,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,107ac28a201644068086b76c5de02fc8,6,2,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1073,107c2d7acb4749428bc169dc0c29733b,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,107e20bafe4c43b9ac081307cb37f9ac,4,1,2,1,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1075,10814621208d42cd98eead9ea704eb47,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,108651eb092b490d85cb4f8e492040a4,3,2,1,0,3,3,0,2,1,0,1,0,0,0,0,1,0,0,1,0
1077,1086697ae27644858779677adbe3321d,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,10866c6b50f8488c90749df891cc31ef,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,10959e2d58c44e619045135b32b4f255,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,10983bae435748a3a300222adc9ee9ed,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,109847d6d26e41999625e2db5bacf2ef,5,4,0,1,3,3,0,3,0,0,0,0,0,1,0,0,0,0,2,0
1082,1099fec5d4bd4c9caf1d9c29619b5a4c,4,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1083,109c657e856f4722b46a9183aaaf8c95,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,10a22481775043e1ba9776077e46c483,6,0,5,1,5,3,2,0,3,0,0,0,0,0,0,0,0,0,0,3
1085,10a5da9c4e80439286db884a52de6618,3,2,1,0,3,3,0,2,1,0,0,0,0,0,1,0,0,0,2,0
1086,10af934bbfb641a49d9376d61dcb203a,5,2,2,1,4,4,0,2,2,0,1,1,0,0,1,1,0,0,0,0
1087,10b64048925443fd8ec2792ea63de78c,5,3,1,1,3,3,0,2,1,0,0,0,0,1,0,0,1,0,1,0
1088,10b65a9ff6c24c45b07de5d3bdcd8e33,4,2,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1089,10b82c47a87a403abe13dde32c5af8fc,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,10ba807d1eba42c1a308633e8918bed3,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1091,10ba891b9e464523b07bef8eceba125c,5,2,2,1,4,3,1,2,1,0,1,1,0,0,0,0,0,0,0,1
1092,10c4dfe0dd3940a4bc00b19c3e750764,5,2,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1093,10c7525110514c32bf1b726e5274defe,3,1,2,0,3,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0
1094,10c856f91710429d96c76e1cb4e0c3a5,4,2,2,0,4,4,0,2,2,0,1,0,0,1,0,1,0,0,0,1
1095,10c8734cbcc744a1975c581e4382d168,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,10c909b814ab476ab3ba5668d63ed3a1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,10c9361517054a538aade27e19884bbc,5,2,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1098,10cbaa18d359457d899edf285d85a9b4,6,1,2,3,2,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1
1099,10cdcf9677bf4ee382d6395f4715686a,6,4,1,1,5,4,1,3,1,0,0,1,0,0,0,0,1,0,2,0
1100,10d6b9fa4ba04fcf81fae5bbf6ccedcb,4,2,2,0,4,3,1,1,2,0,0,0,0,0,1,0,0,0,1,1
1101,10dd862f7cdf4de196f567140f23d7f6,5,3,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1102,10df5013f7904a138b004993150e4c8a,4,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1103,10df92b3876142e8a6745c86276057e7,4,2,2,0,4,4,0,2,2,0,0,1,0,0,0,1,0,0,1,1
1104,10e4aeef401f4b7d8a700e365cca1a4b,6,2,2,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1105,10e91caab3de4d23aa61963754483a33,6,2,2,2,3,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1106,10ed1b85c9614852916a00c155fdaa08,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,10f3c43478264fbab57b9e13c701c05b,4,2,1,1,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0
1108,10f65c82431e4b73bb74ec02be0b60e4,4,1,1,2,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1109,10f7af1a6eb943e58c133d1043866c35,5,5,0,0,5,4,1,4,0,0,2,1,0,0,0,0,0,0,1,0
1110,10f8311374194911a882362458020ebd,5,2,3,0,5,4,1,2,2,0,0,1,0,0,0,1,0,0,1,1
1111,10fb6eee170242c1b1ad9fc2299f5485,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,11035b3619104703a57e7bafeb165163,3,2,1,0,3,3,0,2,1,0,1,1,0,0,0,0,1,0,0,0
1113,110afab45a7f46d8be78a01b954ad3e7,5,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,110c4dd23ecd4d5f8fe5d462f4157120,4,1,3,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0
1115,110ed1f7717947f49601171c5954a78d,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,1113ece8623c4158abba83a8d6ff280d,5,1,4,0,3,2,1,0,2,0,0,0,0,0,0,1,1,0,0,0
1117,111b40bd65784e179b2e7ba13c481ca2,5,3,1,1,3,3,0,2,1,0,1,0,0,0,0,0,1,0,1,0
1118,111b775a2e034c70b33a94936c2a0a73,6,2,4,0,6,3,3,2,1,0,0,2,0,0,0,1,0,0,0,0
1119,111c0a4934bb4e2d8fb18ced11c5206e,5,2,2,1,3,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0
1120,111c8272538f468c9801fd22d16ffcdc,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,111e7c7f12e44468be1b5cba95e95a23,6,2,4,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1122,112332d9986546f8a58ca5b77f9d823e,6,3,2,1,4,4,0,3,1,0,0,0,0,1,0,1,0,0,2,0
1123,1126f32b64ae44e9af6e0c8ce5f75dd9,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,11272c6ccf0c40fb8b30a88711a57bf5,5,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1125,112b5ae4463b41acac4d1a10fcefe67b,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,112cc38e64174facabfd265a62fc44c5,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,11397ef4dbd94143819baaae093e621a,6,2,3,1,5,4,1,2,2,0,1,0,0,1,0,0,2,0,0,0
1128,113e6ab5018445b7a02f53e2362df509,3,1,1,1,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1129,113f3f07ac2b4f8b940d6136233ae3ee,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,113f6d5a97c645d7b548104dff643738,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,11423ed89bbb4f78943e6667fa9eee86,4,2,1,1,2,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
1132,1148ad32c9a74c2096e4cbbbf8bf681f,4,2,1,1,3,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1133,11502ba3e3604bc1a1eb8b945c3f1eb5,4,2,2,0,3,3,0,1,2,0,1,0,0,0,0,1,0,0,0,1
1134,115bb87faca04ed7b545f8b8e95b2dd7,4,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1135,115ef694cb0b4dd99dbfeebd15cd3b0f,5,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1136,116393991ba444a8b21f3e4138318e67,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,11642a741bf64c9f917cb5439cb4d580,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,1166e30906394c4dba2e6dfa7cd7b465,3,0,2,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1139,116b28e2983c44039eb8b20292742c94,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,116f72494d5e45b794be3caaa31f4675,4,0,3,1,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0
1141,1171d3d36718435a8a69c8c9e7a04867,6,4,0,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1142,1171da73059e4fc0847181bfcc0fce7f,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,11739d2b18cb43eeaeefb9806a252874,6,2,3,1,5,5,0,2,3,0,1,1,0,0,0,1,2,0,0,0
1144,1174368d584d4d019b50eae0719b46d1,5,1,4,0,5,5,0,1,4,0,0,1,0,0,1,2,0,0,0,1
1145,1184d2054c9c44c9adea0068d8bdd508,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,119883e8c6b04528a91360e82d4f07c6,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,1198b4f74e174c48b89a45b877c9d039,5,3,2,0,4,2,2,2,0,0,0,0,0,1,0,0,0,0,1,0
1148,1199ff8c90064e139db511cca3d3340c,6,2,1,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1149,119a7e0359554181b0f9a502ac351ad5,5,1,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1150,119b2ae20bb64d1da0f961920a9e9b10,4,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1151,119f5c7a948046198be6173e377d4bc3,5,3,1,1,4,4,0,3,1,0,2,0,0,0,0,0,1,0,1,0
1152,11a06fa900d847199ef85e01be50d839,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,11a827d5954740588312dd6246076f78,4,3,0,1,3,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0
1154,11b036bfa2cc4671bf7c338bf5be3784,6,3,3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1155,11b57777124f4b5485ed3826aeea3e6c,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,11b7e48f97cc4237a996e3ca88bc447d,5,2,2,1,4,2,2,1,1,0,0,0,0,1,0,0,0,0,0,1
1157,11bfa14bbbdc43a0a9007c7e71dd48ba,5,4,0,1,3,3,0,3,0,0,0,0,0,2,0,0,0,0,1,0
1158,11bfc66cfc5b421ab0e1a8cb8ef7fd5c,4,2,1,1,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1
1159,11bfe79e5bdb4db7b08b0a8d0314cc2f,4,1,3,0,2,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1160,11c7fc9221c44955b43579d2e33c2ad5,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,11d6d468b2674f859538e26d601f745f,5,3,2,0,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1162,11d7a9296e35432f8a34b21e337529fb,5,1,1,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1163,11d87e606c2f4d649fe09a5e84d048c2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,11da2f066d3943699d10b61fd276fd1a,5,2,3,0,5,5,0,2,3,0,0,0,0,0,1,0,2,0,2,0
1165,11dc382abae4401f86c3f8517236cfbd,3,0,3,0,3,3,0,0,3,0,0,0,0,0,0,2,1,0,0,0
1166,11e2d9f6ef474d13bcf1db21f5c7bb62,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,11e648deac3b4a98ad5c10bb398fd393,3,2,1,0,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1168,11eb0a3d24ed4032b2cc358b4508c85d,4,2,2,0,4,4,0,2,2,0,1,0,0,0,0,1,1,0,1,0
1169,11edb6a7da284f19a8a1da5e7c0c9652,2,1,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1170,11fe137500b44584b5216902c274f0cb,6,2,4,0,6,5,1,1,4,0,0,0,0,0,1,2,0,0,1,1
1171,11ff03cea2e6497fa70fbd9986d5d1dd,4,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1172,11fff2c68123408b93e01ea1deece057,5,2,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1173,1202fceb1b8e40ffb03ed9d664cd34fc,4,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1174,120a5a55d3d9498294bfb5b892179f95,5,0,2,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1175,120b9858bd7b4a3cb47a35e23333346e,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,120dee561e744f748747331688866adf,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,121640db35dc4acb805382c52875321d,3,2,1,0,3,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1178,1218e2bc59f64a619f3503e9c8b76f9d,5,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1179,121a62fa7f5349ad90d97dad47e7194d,3,1,1,1,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0
1180,12279fadfd514607871f8b525780edc4,5,2,2,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1181,122a741031304528b505e950ad3ad748,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,122c0c2a3c2540848f8c3fdc37e97639,4,1,2,1,3,3,0,1,2,0,0,1,0,0,2,0,0,0,0,0
1183,122d6efefb634edeb6a7199163a012d5,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,12341913d35341438259baf2bd237be6,4,2,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1185,123ac69b408044deafb64369fcc85a67,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,123b82af56404ec3bece3de96b947fc2,4,1,2,1,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0
1187,123ec648e228460589182607c0db4dd5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,123f3eb373ef4cdbbe21b3988b5dfe41,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,124178989b474b3a9e8779885faaa0dc,3,2,0,1,2,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0
1190,12437b2c02be4105aec2d09db79c3c21,4,2,2,0,3,3,0,1,2,0,0,0,0,1,0,1,0,0,0,1
1191,1244856fff3b4103a8ff296a0d0681b1,4,1,2,1,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1192,1250358a301d4494807df7e9ffc18fa9,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,1252c957dfb44171a3cbe9ad5f0ea1d7,6,3,3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1194,125562e434cd48fd9297a5f67111d5ce,4,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1195,12583497d042470499110e831f8f3d0c,4,0,3,1,3,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0
1196,1261cf51692541a5bdf39f0aa36b65f7,4,2,2,0,4,4,0,2,2,0,0,0,0,0,0,1,1,0,2,0
1197,126c69fbba93498dbb0e353b27121ec9,6,2,1,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1198,126dc0f131804b21b2714172adf149e7,6,2,3,1,3,3,0,1,2,0,0,1,0,0,1,1,0,0,0,0
1199,126e7904f9114eff8bead85a217ffb85,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,12779c18e3ff4c42ba1f30973d9d4009,4,1,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1201,1277b08cb40e4abd8cf9d78519e82a56,4,1,2,1,2,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1202,1278a41a8ae24324a17ca2c69b3023ab,5,3,1,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1203,127cc245611447968a42df9c164bcd48,2,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1204,127cd9d95e6247e5b92bff64d6205a94,5,4,1,0,3,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1205,127f660955454bd0a5a0d7b0a6a48c62,3,2,1,0,3,3,0,2,1,0,0,1,0,1,1,0,0,0,0,0
1206,1280b4c8aa2a47dbbc1a7c79d0c9484d,6,2,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1207,1281df3965944f7391bac503fda3eb4a,5,2,2,1,4,3,1,2,1,0,1,0,0,0,0,1,0,0,1,0
1208,1285ce3d9f68495c841b5c1d3b29386f,4,2,1,1,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1209,128b2581fc6a4eecb542dd071fd5ea33,6,5,0,1,5,5,0,5,0,0,1,1,0,2,0,0,0,0,1,0
1210,128c0040b8d34587970e1cbbf60f5cc0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,129947f06ff74c92938e0aed5e9eead7,4,1,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1212,129a51fbc04449c08c5ed69cac7d82a7,4,1,3,0,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1
1213,129a650c4d0c4346b5155c0fe2e1fb23,4,1,3,0,3,3,0,0,3,0,0,0,0,0,1,0,0,0,0,2
1214,129c8e3d44f34dde917a5715428cbbb8,3,1,2,0,3,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1215,129d54616fba45cda310d24179b0643d,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,129e925ef10f4579a8d2517c13a1006e,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,12a3b3c97bbf403da5e61b3dfb77cc74,5,2,3,0,5,5,0,2,3,0,1,1,0,0,2,1,0,0,0,0
1218,12a442b1eef2476faee1829aa6e2e1b5,5,0,3,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1219,12a82446825e42e49146be6ae6c3c80c,4,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1220,12a98cfa75fb456d9a04e251a3c9084a,4,3,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1221,12adf13711144814b9dabf37838edb47,5,2,2,1,3,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0
1222,12b2135de4d041a4a1d6a090d8977dc1,6,3,2,1,4,3,1,2,1,0,1,1,0,0,0,0,1,0,0,0
1223,12b94bd1574647a8a7ffcb4ddbf3f044,4,1,3,0,3,3,0,1,2,0,1,0,0,0,0,0,1,0,0,1
1224,12b9cb85aae74e15aa3e81950f5980cd,3,2,0,1,2,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0
1225,12bb28f74cc24c788113326105629a9b,4,2,2,0,2,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0
1226,12c783f75d5847c08e1a0e582a6b735a,6,1,4,1,5,4,1,1,3,0,0,0,0,0,0,2,1,0,1,0
1227,12cca3942a6641428967693f1e90d3df,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,12d9987683864a7ab8a6739a2a10aff2,5,2,2,1,3,3,0,2,1,0,0,0,0,2,0,0,0,0,0,1
1229,12da1e886d0c405299369ee3f0d975e1,6,2,1,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1230,12e0c95d8db54ee48800073d5b0a1269,5,1,3,1,4,4,0,1,3,0,1,0,0,0,2,0,1,0,0,0
1231,12ef8b74a72d489a9aa37d9228e6c1b8,5,1,3,1,3,3,0,0,3,0,0,0,0,0,0,2,1,0,0,0
1232,12f0142f294c4977add82252007556b8,5,3,2,0,5,2,3,1,1,0,0,0,0,0,0,0,1,0,1,0
1233,12f7dc81c39a4db59177faaa1769a0dc,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1234,12f80d3087144ef8ae3de90220cd0b2d,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,12fcc893d40147d7bc0183ef93fbe80e,2,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1236,13032878f513409bb503d79069bd8779,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,13033baa9d294c3c9165a00d71b72614,5,2,3,0,4,4,0,1,3,0,0,0,0,0,0,2,0,0,1,1
1238,1303cccd542e4e63af9e04f2587e6261,4,1,3,0,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2
1239,130a423ffae24fc09c6cf91590e336d3,5,3,1,1,2,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0
1240,1314cb7b712649af9acf1ac19aadd267,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,131a2c60165f4ff8995e0dadbcf090e9,6,4,2,0,6,6,0,4,2,0,1,1,0,2,0,1,1,0,0,0
1242,131acac3f21b430bb6c0df9fa77b4b08,6,2,2,2,3,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1243,131bde0240b4492ebca42f488ba8df56,4,2,1,1,2,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0
1244,131d42c477cf4ea9a4823922d1f3f831,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,131ecf81d424411b88d504a6dd35bc74,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,1320d4d9ff6c47e18ed75785d7569137,4,1,3,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1247,1335347b43344f7883370a9b71fe42e7,6,2,1,3,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1
1248,133806412d2a4ebd813370359f357878,4,3,1,0,4,4,0,3,1,0,0,1,0,1,0,1,0,0,1,0
1249,133924ae2c774c84973a00d6b4687529,4,2,1,1,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1250,133a58e4ebdf45dd9e8f48325bdb22f4,4,0,4,0,4,4,0,0,4,0,0,0,0,0,0,2,0,0,0,2
1251,133d2f38d79b40b6a047374a4e1b1cdc,5,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1252,1342d779e7594c899f9ce936e55790d7,5,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1253,134befa315d24b59a267013a8cfcbde9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,13536ef79ed1420c92fa9bc851cf4cd0,4,2,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1255,1353dbe91e7d487ea07d84376ed1a221,4,2,0,2,2,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0
1256,1354b9d1ecc94f90ae55b0f5e892de62,3,2,0,1,2,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0
1257,13587a53e9c24b40ae442536930f2448,4,2,1,1,3,3,0,2,1,0,1,0,0,0,0,1,0,0,1,0
1258,1359818aa5bc4becaad9c18df5dbf776,5,3,1,1,3,3,0,3,0,0,1,1,0,1,0,0,0,0,0,0
1259,135b0e8d3c7c4440be4ebca74ea9fb84,4,2,2,0,3,3,0,1,2,0,0,0,0,1,0,1,1,0,0,0
1260,135ceb57c67d4f768bf20cb33b887e24,6,2,3,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,1360c2518d56433ea2edd28c0cf9261b,5,0,3,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1262,13629eb02b5b4b429c469ca53a5931aa,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1263,1365260bd9584dd49b91e6b650915e7e,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,136a0b14cb2c42faa5a7492eb43480c5,3,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1265,136baefea7364ff5925cb81dedbd9bf1,5,1,4,0,4,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0
1266,136c7a6bca81442db22d5d341e05a21d,4,2,2,0,4,4,0,2,2,0,0,0,0,1,1,0,1,0,1,0
